ID_ATRATIVO_TURISTICO;DESCRICAO;CATEGORIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;LINK_SITE_REDE_SOCIAL;REF_LOCALIZACAO;GEOMETRIA
169;Parque Municipal Tião dos Santos;NATURAL;RUA;OPERARIO SILVA;290;;São Gabriel;;;POINT (613507.069489328 7803975.94176368)
170;Parque Linear do Vale do Arrudas;NATURAL;AVENIDA;DOS ANDRADAS;8001;;São Geraldo;;;POINT (615808.892148259 7798901.19726228)
171;Cemitério da Saudade;NATURAL;PRACA;LOUIS BRAILLE;585;;Saudade;;;POINT (615188.665167288 7797139.24541919)
172;CEVAE Serra Verde;NATURAL;RUA;SEBASTIAO GOMES PEREIRA;140;;Serra Verde;;;POINT (609663.471936628 7810918.84635128)
173;Parque Mata das Borboletas;NATURAL;RUA;ASSUNCAO;650;;Sion;;;POINT (611369.090240285 7792852.76664824)
174;Parque Jornalista Eduardo Couri;NATURAL;AVENIDA;DOS BANDEIRANTES;240;;Sion;;;POINT (611921.999047402 7792893.08019709)
175;Parque Ecológico Padre Alfredo Sabetta;NATURAL;RUA;ANTONIO TEIXEIRA DIAS;1001;;Teixeira Dias;;;POINT (602419.644751768 7790046.19967137)
176;Parque da Matinha;NATURAL;RUA;LEONCIO CHAGAS;360;;União;;;POINT (613189.657428555 7800799.810805)
177;Parque Alexander Brandt;NATURAL;RUA;JOAQUIM GONCALVES DA SILVA;67;;Rio Branco;;;POINT (607006.890392059 7808920.27790746)
178;Parque do Bairro Jardim Leblon;NATURAL;RUA;MARIA ALINE LOPES;18;;Rio Branco;;;POINT (605801.443394387 7808063.12284741)
179;Parque Alexander Brandt;NATURAL;RUA;JOAQUIM GONCALVES DA SILVA;826;;Rio Branco;;;POINT (606921.375435414 7808917.82330452)
180;Parque Municipal do Bairro Trevo;NATURAL;RUA;COMENDADOR BARBOSA MELO;25;;Trevo;;;POINT (603809.030224912 7806495.63377274)
181;Parque Ecologico Jardim Vitoria;NATURAL;RUA;ARMINDO GONCALVES FERREIRA;5;;Jardim Vitória;;;POINT (617055.754510097 7804656.80572486)
182;Parque do Confisco;NATURAL;RUA;CECILIA MAGALHAES GOMES;126;;Confisco;;;POINT (602762.049231977 7803117.28346202)
183;Parque Real;NATURAL;RUA;TRES MIL E SETENTA E QUATRO;201;;Paulo VI;;;POINT (616543.201074504 7805425.67922289)
184;CEVAE Capitão Eduardo;NATURAL;RUA;MACAUBAS;200;;Capitão Eduardo;;;POINT (618075.732466132 7807034.6517212)
185;Parque Fernão Dias;NATURAL;RUA;NEIDE;33;;Fernão Dias;;;POINT (613709.112635824 7802128.77029914)
186;Parque Carlos de Faria Tavares;NATURAL;AVENIDA;PERIMETRAL;800;;Distrito Industrial do Jatobá;;;POINT (601714.209118933 7788065.3768894)
187;Parque-Escola Jardim Belmonte;NATURAL;RUA;JORNALISTA ABRAHAO SADI;380;;Belmonte;;;POINT (615138.263162422 7804928.70269367)
188;Parque-Escola Jardim Belmonte;NATURAL;RUA;ANIS;135;;Belmonte;;;POINT (615003.649053167 7805127.46332212)
189;CEVAE Taquaril;NATURAL;RUA;DOIS MIL DUZENTOS E QUARENTA E SETE;1000;;Granja de Freitas;;;POINT (616581.766888276 7798223.78514755)
190;Parque Orlando de Carvalho Silveira;NATURAL;RUA;JURUA;860;;Silveira;;;POINT (612141.178568123 7799710.51733654)
191;Parque Municipal Ismael de Oliveira Fábregas;NATURAL;PRACA;ISMAEL DE OLIVEIRA FABREGAS;400;;Silveira;;;POINT (611717.370175353 7800452.21155781)
192;Parque José Dazinho Pimenta;NATURAL;RUA;JOSE AVELINO DA SILVA;30;;Cenáculo;;;POINT (608532.234718729 7809663.88522154)
193;Parque Altamira Costa Nogueira;NATURAL;RUA;COPERNICO PINTO COELHO;500;;Estrela;;;POINT (610673.504008394 7793820.30146389)
194;Parque Jacques Cousteau;NATURAL;RUA;AUGUSTO JOSE DOS SANTOS;366;;Estrela do Oriente;;;POINT (605682.156136156 7791985.95926197)
195;Parque Linear Avenida José Cândido da Silveira;NATURAL;AVENIDA;JOSE CANDIDO DA SILVEIRA;1900;;Horto Florestal;;;POINT (613376.095968087 7800883.20383059)
196;Parque José Lopes dos Reis;NATURAL;RUA;ALBANIA;17;;Laranjeiras;;;POINT (608357.322982799 7810116.91546438)
197;Parque Ecológico e Cultural Jardim das Nascentes;NATURAL;RUA;DAS TOURADAS;360;;Madri;;;POINT (611487.63546311 7808757.7143827)
198;Parque da Vila Santa Sofia;NATURAL;RUA;ALICE;215;;Santa Sofia;;;POINT (608003.895425885 7793722.87129552)
199;Parque Jardim Montanhês;NATURAL;RUA;FLOR DA VERDADE;318;;Vila Jardim Montanhês;;;POINT (606317.23080184 7799429.50386518)
200;Parque Professor Guilherme Lage;NATURAL;RUA;PADRE JOSE ALVES;665;;Vila São Paulo;;;POINT (612935.827115492 7802875.36997009)
201;Velório Municipal Vicente Rodrigues de Paula;NATURAL;RUA;VICENTE DE AZEVEDO;393;;Barreiro;;;POINT (602007.787838078 7790582.74788656)
202;Parque Ecológico Roberto Burle Marx;NATURAL;AVENIDA;XIMANGO;900;;Serra do Curral;;;POINT (604735.074041401 7788194.20094629)
203;Parque Ecológico Roberto Burle Marx;NATURAL;RUA;JOSE DO MONTE;147;;Serra do Curral;;;POINT (605139.394725857 7788297.25046524)
204;Parque Ecológico Francisco Lins do Rego;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;6061;;Lagoa da Pampulha;;;POINT (605353.064432508 7804470.98482015)
205;Parque Ecológico Francisco Lins do Rego;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;7111;;Lagoa da Pampulha;;;POINT (605054.175512642 7803650.8604821)
206;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (608919.943075466 7806081.57095224)
207;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (608855.016477068 7805958.05683954)
208;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (608885.143464346 7805931.78558382)
209;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (609166.285111361 7805955.31208148)
210;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;;;;;;POINT (609046.790108672 7806096.11163483)
211;Parque Ecológico e de Lazer do Bairro Caiçara;NATURAL;;;;;;;;POINT (607498.730258599 7799699.66060267)
212;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;;;;;;POINT (613049.320735361 7800292.59376208)
213;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;;;;;;POINT (612907.518830356 7800330.40264873)
214;Parque da Matinha;NATURAL;;;;;;;;POINT (613285.576850962 7800802.72447285)
215;Parque do Bairro Jardim Leblon;NATURAL;;;;;;;;POINT (605884.639061485 7807993.27556211)
216;Parque Cássia Eller;NATURAL;;;;;;;;POINT (605474.298194671 7801082.08345686)
217;Parque Primeiro de Maio;NATURAL;;;;;;;;POINT (612047.690052076 7804211.29722131)
218;Parque Fernão Dias;NATURAL;;;;;;;;POINT (613713.104009539 7802309.45996688)
219;Parque Ecológico Universitário;NATURAL;;;;;;;;POINT (610598.06897709 7802948.0034471)
92;Biblioteca do Centro Cultural Salgado Filho;CULTURAL;RUA;NOVA PONTE;22;;Salgado Filho;;;POINT (606172.028226373 7794286.2632665)
93;Centro Cultural São Bernardo;CULTURAL;RUA;EDNA QUENTEL;320;;São Bernardo;;;POINT (610429.022970863 7805176.22999756)
94;Biblioteca do Centro Cultural São Bernardo;CULTURAL;RUA;EDNA QUENTEL;320;;São Bernardo;;;POINT (610429.022970863 7805176.22999756)
95;Centro Cultural São Geraldo;CULTURAL;RUA;SILVA ALVARENGA;548;;São Geraldo;;;POINT (615361.725906973 7799308.10661231)
96;Biblioteca do Centro Cultural São Geraldo;CULTURAL;RUA;SILVA ALVARENGA;548;;São Geraldo;;;POINT (615361.725906973 7799308.10661231)
97;Centro Cultural Urucuia;CULTURAL;RUA;W TRES;500;;Pongelupe;;;POINT (603621.705749365 7787257.046852)
98;Biblioteca do Centro Cultural Urucuia;CULTURAL;RUA;W TRES;500;;Pongelupe;;;POINT (603621.705749365 7787257.046852)
99;Centro Cultural Venda Nova;CULTURAL;RUA;JOSE FERREIRA DOS SANTOS;184;;Jardim dos Comerciários;;;POINT (607588.263644147 7810333.5702359)
100;Biblioteca do Centro Cultural Venda Nova;CULTURAL;RUA;JOSE FERREIRA DOS SANTOS;184;;Jardim dos Comerciários;;;POINT (607588.263644147 7810333.5702359)
101;Centro Cultural Vila Fátima;CULTURAL;RUA;SAO MIGUEL ARCANJO;215;;Nossa Senhora de Fátima;;;POINT (614797.162325809 7795694.35293344)
102;Biblioteca do Centro Cultural Vila Fátima;CULTURAL;RUA;SAO MIGUEL ARCANJO;215;;Nossa Senhora de Fátima;;;POINT (614797.162325809 7795694.35293344)
103;Centro Cultural Vila Marçola;CULTURAL;RUA;MANGABEIRA DA SERRA;320;;Marçola;;;POINT (614135.83357892 7794324.46454526)
104;Biblioteca do Centro Cultural Vila Marçola;CULTURAL;RUA;MANGABEIRA DA SERRA;320;;Marçola;;;POINT (614135.83357892 7794324.46454526)
1;Mineiraria Casa da Gastronomia;GASTRONOMIA E COMPRAS;RUA;UBERABA;865;;Barro Preto;;;POINT (609154.023931854 7796283.61028665)
2;Sala Minas Gerais;CULTURAL;RUA;TENENTE BRITO MELO;1090;;Barro Preto;;;POINT (609230.212001596 7796226.02918923)
3;Cemitério do Bonfim;CULTURAL;RUA;BONFIM;1120;;Bonfim;;;POINT (609758.6358296 7798238.18221707)
4;Museu de Ciências Morfológicas da UFMG;CULTURAL;AVENIDA;PRESIDENTE ANTONIO CARLOS;6627;;Campus UFMG;;;POINT (609242.981956552 7802765.07078202)
5;Estação Ecológica da UFMG;REALIZAÇÕES TEC. CIENTÍFICAS;AVENIDA;PRESIDENTE ANTONIO CARLOS;6627;;Campus UFMG;;;POINT (609242.981956552 7802765.07078202)
6;Aquário No Mundo das Águas;REALIZAÇÕES TEC. CIENTÍFICAS;RUA;MONTES CLAROS;322;;Carmo;;;POINT (611715.077830639 7794344.22482081)
7;Feira do Mineirinho;GASTRONOMIA E COMPRAS;AVENIDA;ANTONIO ABRAHAO CARAM;1000;;São Luíz;;;POINT (607515.680520347 7803348.93405875)
8;Museu Brasileiro do Futebol (MBF);CULTURAL;AVENIDA;ANTONIO ABRAHAO CARAM;1001;;São Luíz;;;POINT (607698.881645377 7803136.84510844)
9;Mineirão - Estádio Governador Magalhães Pinto;ENTRETENIMENTO E LAZER;AVENIDA;ANTONIO ABRAHAO CARAM;1001;;São Luíz;;;POINT (607699.038316419 7803144.12362692)
10;Parque Guanabara;ENTRETENIMENTO E LAZER;AVENIDA;OTACILIO NEGRAO DE LIMA;3333;;São Luíz;;;POINT (606954.347872205 7803725.28533314)
11;Mercado Central;GASTRONOMIA E COMPRAS;AVENIDA;AUGUSTO DE LIMA;744;;Centro;;;POINT (610609.136947819 7796691.8269732)
12;Mercado Novo;GASTRONOMIA E COMPRAS;AVENIDA;OLEGARIO MACIEL;742;;Centro;;;POINT (610445.255613356 7796980.39862927)
13;CâmaraSete- Casa da Fotografia de Minas Gerais;CULTURAL;AVENIDA;AFONSO PENA;737;;Centro;;;POINT (611152.884988085 7797059.11251829)
14;Sesc Palladium;CULTURAL;AVENIDA;AUGUSTO DE LIMA;420;;Centro;;;POINT (610894.91032671 7796617.27917602)
15;Museu Inimá de Paula;CULTURAL;RUA;DA BAHIA;1201;;Centro;;;POINT (611206.193795758 7796432.08984194)
16;Capela Nossa Senhora do Rosário;CULTURAL;RUA;SAO PAULO;759;;Centro;;;POINT (610922.767635617 7796998.08463534)
17;Centro Cultural UFMG;CULTURAL;AVENIDA;SANTOS DUMONT;174;;Centro;;;POINT (611423.78513504 7797434.53579697)
18;Complexo Casa do Conde (FUNARTE E IPHAN);CULTURAL;RUA;JANUARIA;68;;Centro;;;POINT (611543.65497357 7797684.74486764)
19;Conservatório UFMG;CULTURAL;AVENIDA;AFONSO PENA;1534;;Centro;;;POINT (611499.754098539 7796343.24792545)
20;Edifício Acaiaca;CULTURAL;AVENIDA;AFONSO PENA;867;;Centro;;;POINT (611207.356459803 7796959.56247641)
21;Igreja São José;CULTURAL;RUA;DOS TUPIS;164;;Centro;;;POINT (611089.424394682 7796842.8362357)
22;Museu de Artes e Ofícios;CULTURAL;PRACA;RUI BARBOSA;600;;Centro;;;POINT (611648.030870669 7797398.78307433)
23;Cine Theatro Brasil Vallourec;ENTRETENIMENTO E LAZER;RUA;DOS CARIJOS;258;;Centro;;;POINT (611169.186446557 7797110.82168804)
24;Palácio das Artes - Fundação Clóvis Salgado;ENTRETENIMENTO E LAZER;AVENIDA;AFONSO PENA;1537;;Centro;;;POINT (611566.586666557 7796363.53379632)
25;Feira dos Produtores;GASTRONOMIA E COMPRAS;AVENIDA;CRISTIANO MACHADO;1950;;Cidade Nova;;;POINT (612164.31668672 7800283.69243162)
26;Museu Giramundo;CULTURAL;RUA;VARGINHA;245;;Colégio Batista;;;POINT (611286.706219464 7797934.56401767)
27;Museu de Ciências Naturais - PUC Minas;CULTURAL;AVENIDA;DOM JOSE GASPAR;290;;Coração Eucarístico;;;POINT (605685.444368564 7796792.29652291)
28;Mercado Distrital do Cruzeiro;GASTRONOMIA E COMPRAS;RUA;OURO FINO;452;;Cruzeiro;;;POINT (612388.82103053 7794586.52550121)
29;Museu da Força Expedicionária Brasileira (FEB);CULTURAL;AVENIDA;FRANCISCO SALES;199;;Floresta;;;POINT (611892.91595457 7797357.87140178)
30;Museu dos Militares Mineiros;CULTURAL;RUA;DOS AIMORES;698;;Funcionários;;;POINT (611896.577109438 7795907.13669463)
31;Academia Mineira de Letras;CULTURAL;RUA;DA BAHIA;1466;;Lourdes;;;POINT (611094.281196973 7796167.93361017)
32;Espaço Cultural Escola de Design – UEMG;CULTURAL;RUA;GONCALVES DIAS;1400;;Lourdes;;;POINT (611120.48423996 7795830.50078531)
33;BDMG Cultural;CULTURAL;RUA;DA BAHIA;1600;;Lourdes;;;POINT (611055.519853663 7795999.27308177)
34;Museu Mineiro;CULTURAL;AVENIDA;JOAO PINHEIRO;342;;Lourdes;;;POINT (611227.25368209 7796140.47919844)
35;Arquivo Público Mineiro;CULTURAL;AVENIDA;JOAO PINHEIRO;372;;Lourdes;;;POINT (611216.624788792 7796102.4169459)
36;Basílica Nossa Senhora de Lourdes;CULTURAL;RUA;DA BAHIA;1596;;Lourdes;;;POINT (611068.19134562 7796068.5938305)
37;Centro de Arte Popular - Cemig;CULTURAL;RUA;GONCALVES DIAS;1608;;Lourdes;;;POINT (610949.014158011 7795873.34357312)
38;Centro de Memória do Minas Tênis Clube;CULTURAL;RUA;DA BAHIA;2244;;Lourdes;;;POINT (610901.163523561 7795406.47860213)
39;Rua do Amendoim;ENTRETENIMENTO E LAZER;RUA;PROFESSOR OCTAVIO COELHO DE MAGALHAES;910;;Mangabeiras;;;POINT (613568.397302913 7793096.56877758)
40;Mirante da Mata - Parque das Mangabeiras;ENTRETENIMENTO E LAZER;AVENIDA;JOSE DE PATROCINIO PONTES;580;;Mangabeiras;;;POINT (614308.536041075 7793124.36312012)
41;Museu da História da Inquisição;CULTURAL;RUA;CANDIDO NAVES;55;;Ouro Preto;;;POINT (606470.81156269 7802602.02396973)
42;Aquário da Bacia do Rio São Francisco - Fundação de Parques Municipais e Zoobotânica;REALIZAÇÕES TEC. CIENTÍFICAS;AVENIDA;OTACILIO NEGRAO DE LIMA;8000;;Bandeirantes;;;POINT (604113.266957562 7804176.06357853)
