ID_ATRATIVO_TURISTICO;DESCRICAO;CATEGORIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;LINK_SITE_REDE_SOCIAL;REF_LOCALIZACAO;GEOMETRIA
85;Centro Cultural Lindeia Regina;CULTURAL;RUA;ARISTOLINO BASILIO DE OLIVEIRA;445;;Lindéia;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalLindeiaRegina"">https://www.facebook.com/CentroCulturalLindeiaRegina</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/lindeiaregina"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/lindeiaregina</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (598879.8 7790143)
86;Biblioteca do Centro Cultural Lindeia Regina;CULTURAL;RUA;ARISTOLINO BASILIO DE OLIVEIRA;445;;Lindéia;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalLindeiaRegina"">https://www.facebook.com/CentroCulturalLindeiaRegina</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/lindeiaregina"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/lindeiaregina</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (598879.8 7790143)
87;Centro Cultural Padre Eustáquio;CULTURAL;RUA;JACUTINGA;550;;Padre Eustáquio;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalPadreEustaquio"">https://www.facebook.com/CentroCulturalPadreEustaquio</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/padreeustaquio"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/padreeustaquio</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (605851.5 7797621)
88;Biblioteca do Centro Cultural Padre Eustáquio;CULTURAL;RUA;JACUTINGA;550;;Padre Eustáquio;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalPadreEustaquio"">https://www.facebook.com/CentroCulturalPadreEustaquio</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/padreeustaquio"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/padreeustaquio</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (605851.5 7797621)
89;Centro Cultural Pampulha;CULTURAL;RUA;EXPEDICIONARIO PAULO DE SOUZA;185;;Urca;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/centroculturalpampulha"">https://www.facebook.com/centroculturalpampulha</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/pampulha"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/pampulha</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (603167.8 7802455.5)
90;Biblioteca do Centro Cultural Pampulha;CULTURAL;RUA;EXPEDICIONARIO PAULO DE SOUZA;185;;Urca;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/centroculturalpampulha"">https://www.facebook.com/centroculturalpampulha</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/pampulha"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/pampulha</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (603167.8 7802455.5)
91;Centro Cultural Salgado Filho;CULTURAL;RUA;NOVA PONTE;22;;Salgado Filho;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalSalgadoFilho"">https://www.facebook.com/CentroCulturalSalgadoFilho</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/salgadofilho"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/salgadofilho</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (606172 7794286.5)
92;Biblioteca do Centro Cultural Salgado Filho;CULTURAL;RUA;NOVA PONTE;22;;Salgado Filho;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalSalgadoFilho"">https://www.facebook.com/CentroCulturalSalgadoFilho</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/salgadofilho"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/salgadofilho</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (606172 7794286.5)
93;Centro Cultural São Bernardo;CULTURAL;RUA;EDNA QUENTEL;320;;São Bernardo;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalSaoBernardo.ccsb"">https://www.facebook.com/CentroCulturalSaoBernardo.ccsb</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saobernardo"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saobernardo</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (610429 7805176)
94;Biblioteca do Centro Cultural São Bernardo;CULTURAL;RUA;EDNA QUENTEL;320;;São Bernardo;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalSaoBernardo.ccsb"">https://www.facebook.com/CentroCulturalSaoBernardo.ccsb</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saobernardo"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saobernardo</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (610429 7805176)
95;Centro Cultural São Geraldo;CULTURAL;RUA;SILVA ALVARENGA;548;;São Geraldo;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalSaoGeraldo"">https://www.facebook.com/CentroCulturalSaoGeraldo</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saogeraldo"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saogeraldo</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (615361.75 7799308)
96;Biblioteca do Centro Cultural São Geraldo;CULTURAL;RUA;SILVA ALVARENGA;548;;São Geraldo;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalSaoGeraldo"">https://www.facebook.com/CentroCulturalSaoGeraldo</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saogeraldo"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/saogeraldo</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (615361.75 7799308)
97;Centro Cultural Urucuia;CULTURAL;RUA;W TRES;500;;Pongelupe;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalUrucuia"">https://www.facebook.com/CentroCulturalUrucuia</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/urucuia"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/urucuia</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (603621.7 7787257)
98;Biblioteca do Centro Cultural Urucuia;CULTURAL;RUA;W TRES;500;;Pongelupe;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalUrucuia"">https://www.facebook.com/CentroCulturalUrucuia</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/urucuia"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/urucuia</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (603621.7 7787257)
99;Centro Cultural Venda Nova;CULTURAL;RUA;JOSE FERREIRA DOS SANTOS;184;;Jardim dos Comerciários;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVendaNova"">https://www.facebook.com/CentroCulturalVendaNova</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vendanova"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vendanova</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (607588.25 7810333.5)
100;Biblioteca do Centro Cultural Venda Nova;CULTURAL;RUA;JOSE FERREIRA DOS SANTOS;184;;Jardim dos Comerciários;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVendaNova"">https://www.facebook.com/CentroCulturalVendaNova</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vendanova"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vendanova</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (607588.25 7810333.5)
101;Centro Cultural Vila Fátima;CULTURAL;RUA;SAO MIGUEL ARCANJO;215;;Nossa Senhora de Fátima;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVilaFatima"">https://www.facebook.com/CentroCulturalVilaFatima</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilafatima"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilafatima</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (614797.2 7795694.5)
102;Biblioteca do Centro Cultural Vila Fátima;CULTURAL;RUA;SAO MIGUEL ARCANJO;215;;Nossa Senhora de Fátima;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVilaFatima"">https://www.facebook.com/CentroCulturalVilaFatima</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilafatima"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilafatima</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (614797.2 7795694.5)
103;Centro Cultural Vila Marçola;CULTURAL;RUA;MANGABEIRA DA SERRA;320;;Marçola;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVilaMarcola.ccvm"">https://www.facebook.com/CentroCulturalVilaMarcola.ccvm</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilamarcola"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilamarcola</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (614135.8 7794324.5)
104;Biblioteca do Centro Cultural Vila Marçola;CULTURAL;RUA;MANGABEIRA DA SERRA;320;;Marçola;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVilaMarcola.ccvm"">https://www.facebook.com/CentroCulturalVilaMarcola.ccvm</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilamarcola"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilamarcola</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (614135.8 7794324.5)
105;Centro Cultural Vila Santa Rita;CULTURAL;RUA;ANA RAFAEL DOS SANTOS;149;;Santa Rita;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVilaSantaRita"">https://www.facebook.com/CentroCulturalVilaSantaRita</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilasantarita"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilasantarita</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (601426.44 7787200)
106;Biblioteca do Centro Cultural Vila Santa Rita;CULTURAL;RUA;ANA RAFAEL DOS SANTOS;149;;Santa Rita;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCulturalVilaSantaRita"">https://www.facebook.com/CentroCulturalVilaSantaRita</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilasantarita"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/vilasantarita</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (601426.44 7787200)
107;Centro Cultural Zilah Spósito;CULTURAL;RUA;CARNAUBA;928;;Zilah Spósito;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCultural.ZilahSposito"">https://www.facebook.com/CentroCultural.ZilahSposito</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/zilahsposito"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/zilahsposito</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (612821.1 7810178)
108;Biblioteca do Centro Cultural Zihah Spósito;CULTURAL;RUA;CARNAUBA;928;;Zilah Spósito;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CentroCultural.ZilahSposito"">https://www.facebook.com/CentroCultural.ZilahSposito</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/zilahsposito"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/centros-culturais/zilahsposito</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (612821.1 7810178)
109;Escola Livre de Artes Arena da Cultura;CULTURAL;AVENIDA;DOS ANDRADAS;367;B;Centro;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/ArenaDaCultura.BH"">https://www.facebook.com/ArenaDaCultura.BH</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/escola-livre-de-artes"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/escola-livre-de-artes</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (611523.4 7797215)
110;Museu Casa Kubitschek;CULTURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;4188;;Bandeirantes;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/CasaKubitschek"">https://www.facebook.com/CasaKubitschek</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/casakubitschek"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/casakubitschek</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (606784.56 7804252)
111;Museu Da Moda;CULTURAL;RUA;DA BAHIA;1149;;Centro;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/MUMOBH/"">https://www.facebook.com/MUMOBH/</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/index.php/fundacao-municipal-de-cultura/museus/mumo"">https://prefeitura.pbh.gov.br/index.php/fundacao-municipal-de-cultura/museus/mumo</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (611215.5 7796477)
112;Biblioteca do Museu da Moda;CULTURAL;RUA;DA BAHIA;1149;;Centro;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/MUMOBH/"">https://www.facebook.com/MUMOBH/</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/index.php/fundacao-municipal-de-cultura/museus/mumo"">https://prefeitura.pbh.gov.br/index.php/fundacao-municipal-de-cultura/museus/mumo</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (611215.5 7796477)
113;Museu Da Imagem E Do Som De Belo Horizonte;CULTURAL;AVENIDA;ALVARES CABRAL;560;;Lourdes;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/museudaimagemedosombh"">https://www.facebook.com/museudaimagemedosombh</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/index.php/fundacao-municipal-de-cultura/museus/imagemesom"">https://prefeitura.pbh.gov.br/index.php/fundacao-municipal-de-cultura/museus/imagemesom</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (610917.6 7796251)
114;Cine Santa Tereza;CULTURAL;RUA;ESTRELA DO SUL;69;;Santa Tereza;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/miscinesantatereza"">https://www.facebook.com/miscinesantatereza</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/cinesantatereza"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/cinesantatereza</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (613364.44 7797416.5)
115;Biblioteca do MIS Cine Santa Tereza;CULTURAL;RUA;ESTRELA DO SUL;69;;Santa Tereza;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/miscinesantatereza"">https://www.facebook.com/miscinesantatereza</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/cinesantatereza"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/cinesantatereza</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (613364.44 7797416.5)
116;Museu de Arte da Pampulha;CULTURAL;PRACA;DO MUSEU DE ARTE;100;;Lagoa da Pampulha;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/map.fmc"">https://www.facebook.com/map.fmc</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/map"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/map</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (607463.5 7804614.5)
117;Biblioteca do Museu de Arte da Pampulha;CULTURAL;PRACA;DO MUSEU DE ARTE;100;;Lagoa da Pampulha;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/map.fmc"">https://www.facebook.com/map.fmc</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/map"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/map</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (607463.5 7804614.5)
118;Museu Histórico Abílio Barreto;CULTURAL;AVENIDA;PRUDENTE DE MORAIS;202;;Cidade Jardim;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/MuseuHistoricoAbilioBarreto.MHAB"">https://www.facebook.com/MuseuHistoricoAbilioBarreto.MHAB</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/mhab"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/mhab</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (610147.7 7795119.5)
119;Biblioteca do Museu Histórico Abílio Barreto;CULTURAL;AVENIDA;PRUDENTE DE MORAIS;202;;Cidade Jardim;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/MuseuHistoricoAbilioBarreto.MHAB"">https://www.facebook.com/MuseuHistoricoAbilioBarreto.MHAB</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/mhab"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/museus/mhab</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (610147.7 7795119.5)
120;Teatro Francisco Nunes;CULTURAL;AVENIDA;AFONSO PENA;1377;;Centro;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/TeatroFranciscoNunes"">https://www.facebook.com/TeatroFranciscoNunes</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/teatros/francisconunes"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/teatros/francisconunes</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (611469.1 7796540)
121;Teatro Marilia;CULTURAL;AVENIDA;PROFESSOR ALFREDO BALENA;586;;Santa Efigênia;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/TeatroMarilia"">https://www.facebook.com/TeatroMarilia</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/teatros/marilia"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/teatros/marilia</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (611809.25 7796308.5)
122;Espaço Cênico Yogifumi Yagi / Teatro Raul Belém Machado;CULTURAL;RUA;LEONIL PRATA;53;;Alípio de Melo;"Rede social: <a target=""_blank"" href=""https://www.facebook.com/teatroraulbelemmachado"">https://www.facebook.com/teatroraulbelemmachado</a>
Portal PBH: <a target=""_blank"" href=""https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/teatros/raulbelemmachado"">https://prefeitura.pbh.gov.br/fundacao-municipal-de-cultura/teatros/raulbelemmachado</a>
Site BH Faz cultura <a target=""_blank"" href=""""></a>";;POINT (604040.3 7799604)
123;Parque Ecológico Vencesli Firmino da Silva;NATURAL;RUA;DOS AGRONOMOS;285;;Alípio de Melo;;;POINT (604649.06 7800058)
124;Parque Ecológico e de Lazer do Bairro Caiçara;NATURAL;RUA;DO TICO-TICO;99;;Alto Caiçaras;;;POINT (607565.44 7799636.5)
125;Parque Julien Rien;NATURAL;PRACA;MARINO MENDES CAMPOS;1100;;Anchieta;;;POINT (612339 7793381.5)
126;Parque Julien Rien;NATURAL;AVENIDA;DOS BANDEIRANTES;911;;Anchieta;;;POINT (612290.2 7793260)
127;Cemitério do Bonfim;NATURAL;RUA;BONFIM;1120;;Bonfim;;;POINT (609758.6 7798238)
128;Parque Aggeo Pio Sobrinho;NATURAL;AVENIDA;PROFESSOR MARIO WERNECK;2691;;Buritis;;;POINT (607662.56 7790805)
129;Cemitério da Paz;NATURAL;AVENIDA;PRESIDENTE CARLOS LUZ;850;;Caiçaras;;;POINT (608214.3 7799220.5)
130;Parque Municipal Ursulina de Andrade Mello;NATURAL;RUA;DOUTOR SYLVIO MENICUCCI;640;;Castelo;;;POINT (604721.8 7800651.5)
131;Parque Municipal Américo Renné Giannetti;NATURAL;AVENIDA;AFONSO PENA;1155;;Centro;;;POINT (611355.25 7796780)
132;Parque Municipal Américo Renné Giannetti;NATURAL;AVENIDA;DOS ANDRADAS;800;;Centro;;;POINT (611594.8 7796787.5)
133;Parque Municipal Américo Renné Giannetti;NATURAL;AVENIDA;AFONSO PENA;1377;;Centro;;;POINT (611469.1 7796540)
134;Parque Municipal Américo Renné Giannetti;NATURAL;ALAMEDA;EZEQUIEL DIAS;300;;Centro;;;POINT (611720.5 7796556)
135;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;RUA;DEPUTADO BERNARDINO DE SENA FIGUEIREDO;1022;;Cidade Nova;;;POINT (613015.9 7800362)
136;CEVAE Coqueiros;NATURAL;RUA;ENEIDA;635;;Coqueiros;;;POINT (602385.3 7799500.5)
137;Parque Amilcar Vianna Martins;NATURAL;RUA;COBRE;114;;Cruzeiro;;;POINT (612505.2 7794469)
138;Parque Dona Clara;NATURAL;RUA;MINISTRO OROZIMBO NONATO;470;;Dona Clara;;;POINT (611242.6 7803867.5)
139;Parque da Vila Pantanal;NATURAL;RUA;GERALDO VASCONCELLOS;865;;Estoril;;;POINT (608692.6 7792934.5)
140;Parque Bandeirante Silva Ortiz;NATURAL;RUA;JOSE CLAUDIO REZENDE;328;;Estoril;;;POINT (608440.06 7792112)
141;Parque Halley Alves Bessa;NATURAL;RUA;AUSTRIA;22;;Havaí;;;POINT (608142.9 7792093.5)
142;Parque do Conjunto Estrela Dalva;NATURAL;AVENIDA;COSTA DO MARFIM;400;;Havaí;;;POINT (607734.25 7792143.5)
143;Parque do Bairro Havaí;NATURAL;RUA;MANILA;300;;Havaí;;;POINT (607896.4 7792284)
144;Parque Municipal Fazenda Lagoa do Nado;NATURAL;RUA;MINISTRO HERMENEGILDO DE BARROS;904;;Itapoã;;;POINT (608725.44 7806651.5)
145;Parque Municipal Fazenda Lagoa do Nado;NATURAL;RUA;DESEMBARGADOR LINCOLN PRATES;240;;Itapoã;;;POINT (608946.1 7806835)
146;Cemitério da Consolação;NATURAL;RUA;JOSE GOMES DOMINGUES;2000;;Jaqueline;;;POINT (610156.7 7809760.5)
147;Parque Mosteiro Tom Jobim;NATURAL;RUA;DOUTOR ISMAEL DE FARIA;150;;Luxemburgo;;;POINT (609327.2 7793635.5)
148;Parque das Mangabeiras - Maurício Campos;NATURAL;RUA;CARACA;840;;Mangabeiras;;;POINT (613505.5 7794352)
149;Parque das Mangabeiras - Maurício Campos;NATURAL;PRACA;CIDADE DO PORTO;100;;Mangabeiras;;;POINT (613468.44 7794241.5)
150;Parque da Serra do Curral;NATURAL;AVENIDA;JOSE DE PATROCINIO PONTES;1951;;Mangabeiras;;;POINT (613108.56 7792376)
151;Parque das Mangabeiras - Maurício Campos;NATURAL;AVENIDA;JOSE DE PATROCINIO PONTES;580;;Mangabeiras;;;POINT (614308.56 7793124.5)
152;Parque Nossa Senhora da Piedade;NATURAL;RUA;RUBENS DE SOUZA PIMENTEL;750;;Minaslândia;;;POINT (612279.75 7804976.5)
153;Parque Primeiro de Maio;NATURAL;RUA;JOANA D'ARC;190;;Minaslândia;;;POINT (611816.6 7804098)
154;CEVAE Morro das Pedras;NATURAL;RUA;BELFORT ROXO;215;;Nova Granada;;;POINT (608221 7794395.5)
155;Parque Marcus Pereira de Mello;NATURAL;RUA;DOUTOR JOSE OLIMPIO BORGES;120;;Novo São Lucas;;;POINT (613590.06 7795961)
156;Parque Elias Michel Farah;NATURAL;RUA;DESEMBARGADOR PAULO MOTA;235;;Ouro Preto;;;POINT (606797 7802056)
157;Parque Ecológico Renato Azeredo;NATURAL;RUA;ANTONIO PEREGRINO NASCIMENTO;215;;Palmares;;;POINT (611662.94 7801979.5)
158;Jardim Zoológico;NATURAL;AVENIDA;ANTONIO FRANCISCO LISBOA;2600;;Bandeirantes;;;POINT (603138.3 7802981.5)
159;Jardim Zoológico;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;8000;;Bandeirantes;;;POINT (604126.25 7804181.5)
160;Jardim Botânico;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;8000;;Bandeirantes;;;POINT (604126.25 7804181.5)
161;Parque Cássia Eller;NATURAL;RUA;SILVIO PEREIRA BATISTA;125;;Paquetá;;;POINT (605564.94 7801132)
162;Parque do Bairro Planalto;NATURAL;RUA;SAO JOSE DO JACURI;100;;Planalto;;;POINT (609715.1 7806358)
163;Parque Jornalista Eduardo Couri;NATURAL;AVENIDA;ARTUR BERNARDES;85;;Santa Lúcia;;;POINT (610141.94 7793562.5)
164;Parque Ecológico Pedro Machado;NATURAL;RUA;CASTRO MENEZES;110;;Santa Maria;;;POINT (603419.5 7795109)
165;Parque Ecológico Universitário;NATURAL;RUA;ARISTOTELES RIBEIRO VASCONCELOS;87;A;Santa Rosa;;;POINT (610703.75 7803082)
166;Parque Rosinha Cadar;NATURAL;RUA;RODRIGUES CALDAS;315;;Santo Agostinho;;;POINT (609652.7 7795727)
